Age,Turnover,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
25,No,Yes,1443,Software,7,2,Other,1,9850,1,Male,94,1,1,Research Scientist,3,Married,16637.0,216281.0,0,Y,Yes,6,2,3,80,3,10,1,3,8,3,4,2
30,Yes,Yes,552,Support,14,1,Marketing,1,9780,4,Female,185,1,5,Human Resources,1,Single,32469.0,876663.0,3,Y,No,0,3,4,80,3,7,4,3,2,1,1,1
59,No,Yes,986,Human Resources,32,2,Technical Degree,1,2170,3,Female,101,2,4,Sales Representative,3,Married,45457.0,590941.0,8,Y,Yes,9,3,4,80,3,26,4,4,14,5,4,6
50,Yes,Yes,1035,Human Resources,20,2,Technical Degree,1,2327,1,Female,119,2,4,Human Resources,2,Single,26840.0,375760.0,3,Y,Yes,36,3,2,80,2,18,3,3,15,14,4,11
59,Yes,Yes,485,Support,39,4,Marketing,1,1431,2,Female,107,3,5,Manufacturing Director,1,Married,46235.0,554820.0,3,Y,Yes,43,1,4,80,2,37,6,4,23,3,23,14
48,No,Yes,121,Hardware,30,3,Technical Degree,1,7974,2,Female,128,3,5,Research Director,2,Single,13655.0,177515.0,7,Y,Yes,32,4,2,80,2,39,4,1,19,7,19,11
34,No,Yes,485,Human Resources,17,3,Life Sciences,1,7694,4,Male,84,4,4,Sales Executive,4,Married,25975.0,337675.0,0,Y,No,35,3,1,80,4,39,1,4,18,14,7,18
32,Yes,Yes,1134,Sales,40,1,Medical,1,3468,3,Female,184,4,3,Sales Executive,3,Divorced,1989.0,33813.0,2,Y,No,19,3,4,80,1,1,2,1,1,1,1,1
21,Yes,Yes,293,Human Resources,18,5,Human Resources,1,4168,3,Male,47,1,5,Human Resources,3,Divorced,3220.0,25760.0,2,Y,Yes,32,4,4,80,1,2,2,3,1,1,1,1
45,No,Yes,748,Human Resources,4,1,Human Resources,1,1808,2,Female,36,1,2,Manufacturing Director,2,Single,11714.0,117140.0,5,Y,Yes,3,3,1,80,2,36,1,1,28,9,7,14
40,Yes,Yes,1122,Hardware,16,5,Medical,1,424,3,Female,160,1,1,Sales Executive,3,Divorced,20353.0,244236.0,3,Y,Yes,23,3,3,80,4,26,5,3,21,11,13,3
42,Yes,No,602,Sales,39,1,Medical,1,3938,4,Female,41,2,3,Developer,3,Married,28863.0,115452.0,1,Y,Yes,47,2,1,80,2,28,1,3,8,4,1,7
54,No,Yes,368,Support,36,2,Other,1,1619,4,Male,108,1,3,Manufacturing Director,2,Single,28769.0,546611.0,2,Y,No,21,3,3,80,3,4,3,1,3,3,2,1
47,No,No,1280,Software,35,5,Other,1,8721,4,Male,91,3,4,Manager,4,Married,20704.0,331264.0,3,Y,Yes,16,4,4,80,4,33,5,3,26,8,19,7
49,Yes,Yes,452,Support,46,5,Marketing,1,1063,3,Female,180,1,2,Human Resources,4,Married,18666.0,298656.0,3,Y,Yes,36,3,4,80,4,29,6,2,6,6,6,3
26,Yes,Yes,1165,Sales,39,1,Marketing,1,1897,1,Female,96,4,4,Manager,1,Married,50092.0,400736.0,3,Y,No,41,3,4,80,2,1,4,1,1,1,1,1
30,Yes,Yes,976,Support,29,2,Technical Degree,1,4904,3,Male,191,1,3,Research Director,1,Divorced,8236.0,24708.0,2,Y,Yes,18,1,1,80,1,30,4,2,27,9,22,15
57,Yes,Yes,673,Software,24,2,Technical Degree,1,4866,2,Male,41,4,3,Sales Representative,4,Divorced,31844.0,700568.0,0,Y,Yes,22,1,3,80,4,40,6,1,37,26,34,21
58,No,Yes,150,Hardware,48,4,Human Resources,1,6067,2,Female,76,4,3,Human Resources,3,Divorced,6632.0,53056.0,5,Y,Yes,48,4,4,80,1,12,6,3,10,7,9,4
56,Yes,Yes,454,Research & Development,14,3,Medical,1,8544,3,Male,66,2,2,Research Scientist,2,Divorced,15291.0,229365.0,0,Y,Yes,44,1,3,80,3,29,6,2,29,25,5,2
43,Yes,Yes,226,Human Resources,40,2,Human Resources,1,9964,2,Female,187,3,1,Healthcare Representative,2,Married,43224.0,475464.0,1,Y,Yes,6,2,2,80,1,37,5,2,11,9,8,4
22,Yes,Yes,1086,Sales,1,3,Other,1,2220,2,Female,76,4,3,Developer,4,Divorced,41367.0,330936.0,0,Y,No,16,2,2,80,1,8,3,1,2,1,2,1
56,No,Yes,584,Support,45,5,Marketing,1,2642,2,Female,168,4,2,Manufacturing Director,2,Single,16608.0,298944.0,5,Y,Yes,25,2,3,80,1,25,5,3,19,9,19,8
58,Yes,No,202,Human Resources,33,4,Human Resources,1,3628,1,Female,162,3,3,Research Scientist,3,Divorced,18413.0,368260.0,6,Y,Yes,46,4,4,80,2,32,6,1,31,20,13,8
31,Yes,No,1193,Software,26,2,Marketing,1,2122,1,Female,105,1,1,Laboratory Technician,2,Divorced,33762.0,506430.0,6,Y,Yes,47,4,3,80,1,36,4,1,31,18,26,25
30,Yes,No,689,Research & Development,42,5,Human Resources,1,7117,2,Female,44,2,4,Manager,3,Divorced,40069.0,280483.0,0,Y,No,44,2,3,80,4,19,5,1,9,5,2,4
37,Yes,Yes,1105,Software,41,1,Human Resources,1,3738,1,Male,65,3,5,Sales Executive,2,Married,27214.0,408210.0,6,Y,No,26,1,3,80,4,16,6,3,5,1,3,4
50,Yes,No,668,Research & Development,38,4,Marketing,1,1880,4,Female,197,3,5,Developer,3,Divorced,28676.0,630872.0,6,Y,No,15,4,3,80,2,5,1,3,1,1,1,1
60,No,Yes,1457,Software,42,1,Human Resources,1,3022,2,Male,74,3,2,Manufacturing Director,2,Divorced,42686.0,1280580.0,6,Y,Yes,30,3,4,80,2,2,1,1,2,1,1,1
42,No,Yes,1087,Support,14,4,Marketing,1,2803,4,Male,148,2,5,Manager,3,Single,43498.0,347984.0,8,Y,Yes,24,3,2,80,4,1,2,3,1,1,1,1
38,No,Yes,874,Support,43,4,Human Resources,1,3034,2,Male,87,3,2,Healthcare Representative,3,Single,20067.0,301005.0,0,Y,No,46,2,1,80,4,3,3,1,2,1,1,2
37,Yes,Yes,994,Support,27,3,Other,1,3230,2,Female,169,2,1,Human Resources,3,Single,30018.0,180108.0,8,Y,Yes,2,1,1,80,2,1,6,4,1,1,1,1
50,Yes,Yes,1281,Sales,37,3,Other,1,8242,3,Male,191,3,2,Manager,3,Married,45245.0,1040635.0,3,Y,No,25,4,4,80,2,33,2,2,23,3,11,18
29,Yes,Yes,1436,Research & Development,13,3,Human Resources,1,3563,3,Female,47,4,5,Manufacturing Director,2,Married,5822.0,133906.0,0,Y,Yes,46,4,2,80,2,14,3,4,5,3,4,5
45,Yes,No,971,Sales,14,1,Technical Degree,1,5405,1,Female,148,3,2,Research Scientist,4,Divorced,49611.0,545721.0,4,Y,No,33,2,3,80,2,2,1,1,2,1,1,1
41,Yes,Yes,399,Support,26,5,Life Sciences,1,3408,1,Male,147,4,4,Developer,2,Divorced,9112.0,109344.0,6,Y,Yes,20,3,3,80,3,3,5,1,1,1,1,1
38,No,Yes,1419,Research & Development,21,5,Medical,1,7366,1,Female,199,1,4,Sales Representative,3,Single,36759.0,1066011.0,5,Y,No,12,3,1,80,3,34,3,4,13,4,10,13
26,No,No,119,Hardware,5,3,Other,1,8843,1,Female,117,1,4,Laboratory Technician,4,Married,25882.0,207056.0,5,Y,No,19,4,2,80,1,15,2,4,9,6,1,1
38,No,Yes,1309,Software,27,2,Marketing,1,6440,1,Female,177,2,5,Research Scientist,3,Married,29740.0,624540.0,6,Y,Yes,17,3,2,80,1,32,3,1,10,6,8,1
42,No,Yes,109,Support,5,2,Other,1,6448,2,Female,34,4,2,Developer,2,Divorced,9187.0,27561.0,5,Y,No,3,2,2,80,3,9,5,2,8,3,1,2
46,Yes,Yes,1360,Research & Development,44,3,Human Resources,1,3812,3,Male,186,3,1,Developer,3,Married,5613.0,61743.0,2,Y,No,23,2,2,80,2,28,6,4,25,4,13,16
20,Yes,Yes,240,Software,24,4,Medical,1,7556,2,Male,104,1,3,Human Resources,4,Married,32069.0,801725.0,6,Y,Yes,31,2,2,80,1,29,6,1,14,2,7,4
34,No,No,250,Support,50,2,Medical,1,5337,3,Male,37,4,2,Research Director,2,Married,9300.0,9300.0,8,Y,Yes,47,4,2,80,4,11,6,3,9,2,8,3
19,No,Yes,872,Support,6,2,Life Sciences,1,835,4,Male,103,3,2,Research Director,4,Divorced,3286.0,52576.0,4,Y,No,47,1,3,80,4,19,3,3,8,4,6,5
46,Yes,Yes,156,Support,32,2,Human Resources,1,1767,3,Male,175,2,1,Developer,2,Single,23375.0,701250.0,6,Y,Yes,47,1,2,80,1,12,3,2,7,1,7,3
31,No,No,433,Support,14,3,Life Sciences,1,8685,4,Female,42,3,5,Human Resources,3,Married,41118.0,493416.0,8,Y,No,0,4,2,80,2,31,1,4,21,18,7,14
24,No,No,1307,Hardware,26,4,Medical,1,6548,2,Male,154,2,2,Manager,2,Single,31773.0,921417.0,0,Y,Yes,22,3,4,80,2,13,2,2,7,4,1,5
60,Yes,No,941,Human Resources,12,3,Marketing,1,6104,2,Male,46,3,5,Sales Representative,3,Married,8394.0,235032.0,1,Y,No,14,2,2,80,3,14,2,2,6,3,3,6
18,Yes,Yes,180,Sales,12,1,Human Resources,1,7977,1,Male,38,4,5,Research Director,2,Divorced,41988.0,419880.0,3,Y,No,42,3,1,80,4,13,2,3,7,7,3,1
24,Yes,Yes,845,Support,42,1,Medical,1,8794,1,Male,130,4,4,Sales Representative,4,Divorced,27994.0,195958.0,1,Y,Yes,49,2,1,80,3,26,4,2,22,11,6,20
57,No,No,198,Human Resources,36,4,Technical Degree,1,3187,4,Male,42,4,4,Research Director,2,Divorced,50423.0,403384.0,4,Y,Yes,31,2,4,80,2,21,4,4,18,5,17,5
45,Yes,Yes,362,Support,10,3,Other,1,8628,4,Male,188,4,3,Human Resources,3,Single,12196.0,207332.0,0,Y,No,3,2,1,80,3,33,2,3,12,11,10,4
26,Yes,No,815,Support,22,5,Other,1,8696,3,Female,154,1,1,Research Scientist,3,Single,3056.0,27504.0,0,Y,Yes,24,1,4,80,3,15,3,1,2,1,1,2
24,No,Yes,1345,Hardware,42,4,Life Sciences,1,9972,1,Male,199,3,2,Human Resources,1,Married,42691.0,896511.0,6,Y,No,28,2,1,80,1,6,2,1,4,2,4,3
20,Yes,Yes,764,Support,32,5,Marketing,1,2611,3,Female,130,1,1,Laboratory Technician,4,Divorced,33469.0,635911.0,4,Y,No,14,2,3,80,2,21,6,4,9,8,1,8
40,Yes,No,1238,Sales,13,4,Medical,1,9651,4,Male,111,4,5,Manufacturing Director,1,Single,41576.0,374184.0,8,Y,No,35,2,3,80,4,37,1,1,14,3,9,13
43,No,Yes,647,Human Resources,22,1,Other,1,357,4,Male,107,1,2,Manufacturing Director,3,Single,10114.0,222508.0,0,Y,No,44,2,4,80,2,15,5,1,8,7,8,6
19,Yes,Yes,826,Hardware,35,2,Life Sciences,1,8438,3,Female,179,3,2,Developer,2,Divorced,21785.0,370345.0,5,Y,Yes,42,2,4,80,2,11,2,2,9,5,8,2
51,No,No,330,Human Resources,10,5,Life Sciences,1,3387,4,Female,188,4,5,Manufacturing Director,1,Married,40581.0,892782.0,0,Y,No,14,3,1,80,1,18,2,1,5,4,2,2
37,No,Yes,1142,Sales,29,3,Medical,1,7958,1,Female,170,4,1,Research Director,3,Single,32655.0,620445.0,2,Y,Yes,36,3,1,80,4,35,6,2,9,5,5,5
25,No,Yes,346,Hardware,39,3,Medical,1,219,3,Male,99,4,3,Laboratory Technician,3,Single,45387.0,1316223.0,7,Y,No,29,1,2,80,1,34,3,2,18,6,18,3
43,Yes,No,133,Hardware,14,1,Other,1,2669,3,Female,58,2,3,Sales Executive,2,Divorced,12613.0,63065.0,2,Y,No,27,1,2,80,3,30,3,3,8,6,2,2
18,Yes,Yes,253,Research & Development,10,2,Human Resources,1,7845,3,Male,96,2,2,Research Director,4,Married,10140.0,131820.0,6,Y,Yes,36,4,4,80,1,34,3,4,30,8,11,6
28,No,Yes,514,Support,31,5,Marketing,1,7086,1,Female,93,3,3,Research Scientist,1,Married,37351.0,522914.0,8,Y,No,28,2,1,80,2,17,3,4,11,8,3,8
19,Yes,Yes,1473,Hardware,20,2,Life Sciences,1,8306,4,Male,92,3,2,Healthcare Representative,3,Divorced,10289.0,51445.0,3,Y,Yes,46,1,4,80,3,17,2,3,3,2,3,3
40,Yes,No,687,Human Resources,41,5,Medical,1,371,3,Female,165,4,3,Manufacturing Director,4,Divorced,17024.0,17024.0,0,Y,Yes,10,1,2,80,4,10,4,4,3,1,3,2
32,No,Yes,799,Support,25,4,Marketing,1,7708,4,Male,192,2,4,Sales Executive,1,Divorced,4114.0,123420.0,2,Y,No,17,4,3,80,3,31,2,2,26,17,19,13
27,No,Yes,1328,Support,45,3,Marketing,1,3486,1,Female,38,1,5,Human Resources,1,Divorced,47504.0,1425120.0,8,Y,No,28,1,1,80,4,36,5,2,15,11,3,10
54,No,Yes,528,Hardware,43,3,Human Resources,1,78,4,Female,81,2,5,Developer,4,Married,41282.0,866922.0,6,Y,No,34,2,3,80,2,19,1,4,9,8,8,4
31,No,Yes,528,Sales,7,2,Technical Degree,1,1541,1,Male,93,4,5,Manufacturing Director,3,Single,47390.0,1421700.0,5,Y,No,40,2,2,80,2,23,2,3,13,4,5,4
42,No,Yes,127,Software,32,2,Human Resources,1,6436,3,Male,73,2,4,Developer,2,Married,33577.0,604386.0,8,Y,Yes,15,1,3,80,3,32,6,2,10,5,3,6
23,No,Yes,238,Human Resources,2,1,Life Sciences,1,627,1,Male,43,1,1,Research Scientist,3,Married,3086.0,15430.0,7,Y,No,28,1,1,80,2,7,4,2,3,2,3,1
54,Yes,Yes,684,Research & Development,14,2,Medical,1,1686,2,Male,68,1,4,Manager,3,Married,31169.0,841563.0,7,Y,No,11,4,3,80,3,28,5,1,28,9,26,15
24,Yes,Yes,1262,Support,19,2,Marketing,1,848,3,Female,55,4,3,Manufacturing Director,1,Married,33705.0,101115.0,2,Y,Yes,18,2,2,80,2,15,1,3,13,11,9,8
27,No,Yes,1396,Support,38,2,Medical,1,6176,2,Male,198,4,4,Manufacturing Director,4,Single,27172.0,570612.0,7,Y,Yes,26,3,3,80,3,3,5,3,1,1,1,1
46,Yes,Yes,776,Hardware,40,2,Technical Degree,1,3683,1,Female,115,3,2,Sales Representative,2,Married,26044.0,364616.0,6,Y,Yes,6,1,1,80,2,5,5,1,5,3,1,1
57,No,Yes,1300,Hardware,6,1,Medical,1,6567,3,Male,144,3,5,Manufacturing Director,2,Married,41256.0,536328.0,8,Y,Yes,24,1,2,80,2,10,6,4,2,2,1,1
38,Yes,Yes,1476,Sales,7,2,Technical Degree,1,1324,3,Female,74,1,4,Healthcare Representative,2,Divorced,33264.0,166320.0,0,Y,No,40,4,4,80,1,5,5,3,4,3,1,2
56,No,Yes,915,Sales,5,2,Medical,1,8083,1,Female,80,1,3,Research Director,2,Single,27808.0,583968.0,1,Y,Yes,14,3,2,80,3,11,2,3,4,2,1,2
53,Yes,Yes,923,Human Resources,48,3,Marketing,1,7316,1,Male,196,3,4,Manufacturing Director,3,Married,9774.0,293220.0,7,Y,Yes,43,2,1,80,3,28,3,3,28,14,14,22
31,Yes,No,1080,Software,14,2,Human Resources,1,9831,4,Male,143,1,4,Research Director,1,Divorced,28971.0,347652.0,3,Y,No,26,1,3,80,1,26,3,3,11,10,3,10
29,Yes,Yes,1493,Software,9,3,Life Sciences,1,2111,3,Male,183,4,1,Manufacturing Director,2,Divorced,46107.0,1198782.0,0,Y,Yes,46,1,1,80,2,3,3,3,1,1,1,1
42,Yes,Yes,1357,Hardware,3,1,Marketing,1,9294,3,Female,33,3,4,Manufacturing Director,4,Divorced,47138.0,424242.0,1,Y,No,45,3,1,80,1,17,1,4,5,4,1,3
48,No,No,235,Hardware,3,5,Marketing,1,914,1,Male,34,2,5,Sales Representative,1,Married,45909.0,1193634.0,7,Y,No,35,4,4,80,1,16,3,2,14,1,6,7
53,Yes,Yes,297,Software,2,3,Life Sciences,1,2572,4,Male,141,3,3,Human Resources,4,Single,22939.0,504658.0,4,Y,Yes,46,4,4,80,3,11,4,1,2,1,1,1
49,Yes,No,628,Software,29,1,Medical,1,3959,1,Male,185,4,5,Sales Executive,1,Married,44990.0,1349700.0,8,Y,No,5,4,3,80,1,10,6,2,6,5,6,1
23,Yes,Yes,1183,Support,37,3,Life Sciences,1,6966,1,Male,125,3,2,Laboratory Technician,3,Divorced,39717.0,516321.0,1,Y,No,3,2,1,80,1,6,6,2,6,1,6,6
21,No,No,1341,Research & Development,31,1,Marketing,1,4146,3,Female,85,4,2,Sales Executive,1,Married,40277.0,402770.0,8,Y,Yes,23,1,4,80,2,36,3,2,25,22,23,3
26,Yes,Yes,672,Sales,4,5,Life Sciences,1,2623,4,Female,105,1,5,Healthcare Representative,1,Married,40179.0,361611.0,4,Y,No,10,4,4,80,4,38,6,4,9,5,6,8
40,Yes,No,1294,Software,39,4,Human Resources,1,544,1,Female,111,2,3,Healthcare Representative,4,Divorced,25358.0,101432.0,4,Y,Yes,23,3,1,80,1,31,1,3,13,5,4,1
41,Yes,No,1443,Sales,15,4,Medical,1,7191,4,Male,189,1,2,Research Scientist,1,Married,50822.0,660686.0,3,Y,No,19,1,2,80,3,37,6,3,22,16,18,11
40,Yes,Yes,1443,Hardware,48,3,Technical Degree,1,6489,2,Male,70,1,5,Human Resources,1,Divorced,2874.0,60354.0,1,Y,No,49,4,4,80,2,40,5,1,2,1,1,2
36,No,No,1089,Software,37,3,Medical,1,2274,4,Female,162,3,5,Healthcare Representative,4,Married,8119.0,162380.0,6,Y,Yes,6,1,1,80,4,10,1,2,4,4,3,2
25,No,No,1095,Hardware,3,3,Technical Degree,1,2890,3,Female,113,1,5,Research Director,2,Single,20167.0,80668.0,2,Y,No,24,2,4,80,4,5,2,1,4,3,3,4
56,No,Yes,1424,Human Resources,23,5,Life Sciences,1,9566,1,Female,157,4,4,Research Director,3,Married,19848.0,39696.0,4,Y,No,23,3,4,80,3,29,2,4,3,2,2,3
47,No,No,1107,Support,34,4,Other,1,2077,1,Male,57,2,4,Healthcare Representative,2,Divorced,37710.0,678780.0,2,Y,Yes,34,1,2,80,1,40,2,3,10,10,1,6
26,Yes,No,313,Research & Development,37,1,Medical,1,1378,1,Male,134,1,3,Manager,4,Married,2809.0,50562.0,0,Y,No,43,4,4,80,3,4,5,4,2,1,2,2
38,No,Yes,799,Human Resources,21,4,Technical Degree,1,2947,4,Male,199,2,5,Human Resources,1,Divorced,50198.0,652574.0,6,Y,Yes,22,2,1,80,1,30,2,3,19,6,17,15
54,Yes,No,1131,Sales,34,2,Medical,1,8308,1,Male,193,1,5,Research Scientist,2,Single,20711.0,621330.0,7,Y,No,25,3,4,80,4,40,6,3,26,7,1,14
50,No,Yes,185,Sales,49,1,Technical Degree,1,9356,1,Female,99,4,5,Healthcare Representative,3,Single,47382.0,1042404.0,1,Y,Yes,37,3,1,80,3,3,3,1,1,1,1,1
57,No,Yes,1247,Human Resources,11,1,Life Sciences,1,4650,3,Male,94,3,2,Sales Executive,1,Single,29684.0,563996.0,5,Y,Yes,47,1,3,80,2,11,5,2,1,1,1,1
50,No,Yes,440,Human Resources,21,3,Marketing,1,2876,3,Male,128,3,3,Healthcare Representative,3,Married,5496.0,54960.0,1,Y,No,30,3,1,80,3,35,1,4,6,4,3,5
30,No,No,1489,Sales,46,2,Medical,1,8086,2,Male,167,4,4,Sales Representative,2,Divorced,5887.0,70644.0,3,Y,No,47,2,4,80,3,26,3,3,3,1,2,1
50,Yes,No,1222,Software,26,4,Medical,1,2257,1,Female,31,2,3,Research Director,3,Married,45031.0,180124.0,5,Y,Yes,46,4,2,80,1,38,1,4,19,18,7,15
51,No,Yes,691,Research & Development,8,5,Other,1,3955,2,Male,115,1,3,Research Scientist,2,Divorced,11734.0,176010.0,1,Y,Yes,37,1,2,80,2,13,4,3,12,9,11,5
60,No,Yes,286,Research & Development,16,4,Technical Degree,1,8963,1,Female,50,4,5,Healthcare Representative,2,Single,48116.0,48116.0,4,Y,Yes,29,2,4,80,1,22,4,3,16,10,1,13
57,No,No,1321,Software,17,3,Other,1,8591,3,Female,93,2,3,Manufacturing Director,3,Single,12952.0,297896.0,6,Y,Yes,22,4,4,80,1,32,5,1,8,4,1,1
60,No,No,514,Sales,5,5,Life Sciences,1,5186,4,Female,57,3,2,Laboratory Technician,4,Married,14642.0,175704.0,1,Y,No,41,3,3,80,2,28,3,1,26,12,6,25
41,Yes,No,903,Software,34,5,Marketing,1,4620,2,Male,89,3,3,Human Resources,2,Married,47152.0,235760.0,5,Y,No,32,3,1,80,3,18,6,3,9,1,4,3
38,Yes,Yes,288,Sales,42,3,Marketing,1,5254,2,Male,174,4,5,Manager,1,Divorced,37881.0,757620.0,0,Y,Yes,13,1,4,80,1,37,6,2,34,24,8,2
50,No,Yes,602,Hardware,28,2,Technical Degree,1,9363,3,Female,88,4,4,Research Director,2,Divorced,6261.0,87654.0,3,Y,No,3,3,4,80,4,14,6,2,2,2,1,2
20,No,Yes,1438,Human Resources,39,4,Technical Degree,1,9705,4,Male,153,2,1,Research Scientist,3,Divorced,30359.0,607180.0,3,Y,No,35,3,1,80,2,13,4,4,1,1,1,1
51,No,No,1363,Human Resources,18,5,Human Resources,1,3087,1,Male,102,2,5,Sales Representative,4,Single,21332.0,149324.0,2,Y,No,43,1,2,80,3,3,4,1,3,1,3,3
60,Yes,No,690,Support,31,2,Other,1,8077,4,Female,106,4,2,Healthcare Representative,2,Single,15094.0,377350.0,0,Y,Yes,28,4,4,80,4,3,1,2,1,1,1,1
19,No,Yes,512,Support,45,1,Other,1,2700,3,Male,177,3,1,Laboratory Technician,4,Divorced,10097.0,272619.0,8,Y,No,23,4,1,80,1,32,1,2,15,10,4,11
41,Yes,Yes,226,Research & Development,12,2,Human Resources,1,1857,4,Male,41,3,2,Research Director,1,Married,41325.0,578550.0,2,Y,Yes,21,4,1,80,3,9,4,4,2,1,2,1
41,Yes,Yes,143,Support,21,2,Marketing,1,943,4,Male,84,3,3,Developer,2,Single,2515.0,45270.0,4,Y,Yes,14,3,1,80,4,21,2,4,21,1,13,5
42,Yes,No,549,Sales,50,4,Medical,1,2678,4,Male,41,4,2,Research Scientist,2,Married,23044.0,299572.0,2,Y,Yes,8,2,3,80,3,3,1,3,3,2,2,3
56,No,Yes,255,Human Resources,29,4,Other,1,6959,2,Female,33,1,5,Developer,3,Married,4858.0,82586.0,2,Y,No,5,2,2,80,3,39,2,4,35,29,28,2
21,No,Yes,898,Research & Development,19,2,Medical,1,4607,3,Male,112,4,5,Manager,4,Married,14498.0,420442.0,1,Y,No,18,3,2,80,2,4,3,4,4,3,4,4
40,No,Yes,970,Research & Development,33,1,Medical,1,2172,3,Male,164,2,2,Laboratory Technician,4,Married,9246.0,92460.0,4,Y,No,39,3,4,80,3,25,6,4,14,6,10,11
45,No,Yes,691,Software,9,1,Technical Degree,1,1676,2,Male,70,1,1,Manufacturing Director,2,Divorced,21428.0,171424.0,5,Y,Yes,3,1,2,80,2,7,1,2,7,6,4,1
54,Yes,No,1248,Hardware,26,1,Medical,1,8198,3,Male,35,4,5,Healthcare Representative,1,Married,38174.0,343566.0,3,Y,Yes,20,4,2,80,3,30,3,2,26,20,14,18
47,No,Yes,201,Support,31,2,Other,1,2892,1,Male,69,4,3,Manufacturing Director,3,Married,45204.0,1130100.0,8,Y,Yes,42,4,1,80,3,2,3,3,2,1,1,1
55,No,Yes,1085,Human Resources,8,3,Life Sciences,1,6437,1,Male,120,1,5,Developer,4,Married,11754.0,270342.0,4,Y,No,47,4,4,80,2,33,4,2,13,8,11,6
26,No,No,1053,Support,17,1,Technical Degree,1,2372,3,Male,182,2,4,Healthcare Representative,2,Married,17662.0,512198.0,5,Y,No,43,1,1,80,4,34,2,1,27,26,20,3
39,No,Yes,616,Support,17,1,Medical,1,5754,4,Male,152,1,4,Research Director,1,Divorced,37841.0,491933.0,3,Y,No,23,3,2,80,4,23,2,1,3,3,2,1
38,Yes,Yes,1495,Human Resources,47,2,Other,1,7713,3,Male,73,4,3,Research Scientist,2,Single,9212.0,64484.0,2,Y,No,27,4,3,80,2,38,6,4,6,1,3,6
28,No,No,187,Support,30,2,Human Resources,1,833,2,Female,70,4,1,Sales Executive,1,Married,3840.0,115200.0,5,Y,No,48,3,4,80,4,39,5,4,3,1,1,3
48,Yes,No,1211,Software,28,3,Marketing,1,4944,1,Female,193,2,1,Human Resources,2,Single,1856.0,40832.0,0,Y,No,38,4,2,80,3,10,1,1,6,6,2,5
45,No,No,571,Hardware,6,4,Other,1,8986,3,Female,99,1,4,Healthcare Representative,3,Divorced,10545.0,158175.0,7,Y,Yes,18,4,4,80,1,31,4,2,7,3,7,6
45,Yes,Yes,1285,Support,4,1,Marketing,1,2279,3,Male,194,4,5,Research Director,1,Divorced,48551.0,873918.0,6,Y,Yes,30,3,4,80,2,23,5,1,12,10,1,11
47,Yes,Yes,796,Human Resources,36,5,Marketing,1,36,4,Male,119,2,3,Manufacturing Director,2,Single,26687.0,133435.0,7,Y,No,48,2,1,80,3,13,1,4,9,6,6,3
60,No,Yes,1116,Support,6,1,Marketing,1,1230,2,Female,130,4,1,Laboratory Technician,1,Married,26096.0,782880.0,7,Y,No,21,4,3,80,2,18,3,1,1,1,1,1
60,No,No,447,Software,28,2,Other,1,1382,1,Male,173,4,4,Laboratory Technician,2,Divorced,7835.0,70515.0,7,Y,No,31,4,2,80,3,25,3,4,18,4,17,7
33,Yes,Yes,1459,Software,23,1,Human Resources,1,7110,4,Female,52,4,3,Developer,2,Single,20226.0,364068.0,7,Y,No,14,2,1,80,4,37,5,4,25,4,18,3
39,No,Yes,1467,Support,37,3,Medical,1,1973,1,Female,132,3,2,Sales Executive,1,Divorced,28064.0,673536.0,2,Y,No,18,1,3,80,3,17,4,2,12,8,12,2
58,Yes,Yes,985,Software,47,4,Life Sciences,1,134,4,Female,125,1,2,Research Director,4,Married,31426.0,817076.0,0,Y,No,3,3,1,80,3,19,1,2,13,4,8,8
35,Yes,Yes,687,Human Resources,19,2,Marketing,1,7555,2,Female,104,1,2,Healthcare Representative,1,Married,33003.0,792072.0,4,Y,No,23,1,2,80,2,6,2,2,2,2,1,2
45,No,Yes,1456,Research & Development,47,5,Human Resources,1,6467,2,Male,197,3,4,Sales Executive,4,Single,29362.0,440430.0,8,Y,No,41,3,2,80,2,15,2,3,9,2,5,4
29,No,No,356,Software,5,5,Other,1,6582,3,Female,81,3,4,Developer,4,Divorced,14990.0,164890.0,8,Y,No,11,1,3,80,4,35,6,3,33,33,11,28
58,No,No,1354,Hardware,12,1,Technical Degree,1,3905,3,Female,110,4,4,Developer,2,Single,3794.0,7588.0,2,Y,Yes,6,1,1,80,3,19,2,4,14,13,9,4
25,No,Yes,1440,Sales,20,4,Marketing,1,6801,3,Male,143,3,1,Manager,2,Married,31304.0,813904.0,4,Y,No,35,2,2,80,4,7,3,3,2,1,1,1
23,No,No,924,Support,8,2,Marketing,1,5031,2,Female,150,1,3,Sales Executive,3,Divorced,49714.0,994280.0,1,Y,No,28,1,4,80,2,34,5,4,33,23,11,13
58,No,Yes,1204,Software,2,1,Marketing,1,9432,2,Female,166,3,2,Laboratory Technician,4,Married,37034.0,592544.0,4,Y,Yes,31,2,1,80,4,15,6,3,4,2,4,3
